trading_day,session_id,scan_id,observed_at,market_session,is_auto_entry_window,candidate_key,symbol,direction,setup_type,option_ticker,top_candidate,final_signal,action_status,action_reason,realtime_ready,blocked_by,realtime_block_reason,option_quote_freshness,option_quote_timestamp,option_quote_checked_at,option_quote_timeframe,option_quote_source,option_quote_timestamp_field,option_quote_age_minutes,option_quote_age_seconds,option_quote_allowed_age_seconds,option_quote_freshness_reason,option_quote_retry_count,option_quote_latency_ms,option_quote_refresh_time,option_quality_score,option_spread_pct,expiration_bucket,affordable,affordability_status,option_contract_cost,setup_percent,rr,entry_price,stop_loss,take_profit,market_regime,reference_regime,score,candidate_rank,entry_readiness,trend_health,previous_rank,rank_change,promotion_reason,demotion_reason,state_label
2026-08-01,paper_validation_2026-08-01,2026-08-01_004915,2026-08-01 00:49:30,PREMARKET,False,NFLX|EMA_PULLBACK|EMA_PULLBACK|,NFLX,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,41,0.6,,71.4,71.97,LOW_VOLATILITY,RANGE_BOUND,5.2,1,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_004915,2026-08-01 00:49:30,PREMARKET,False,CRWD|EMA_PULLBACK|EMA_PULLBACK|,CRWD,EMA_PULLBACK,EMA_PULLBACK,,BULLISH_TOP_1,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,0.88,,189.55,191.34,TRENDING_BULL,RANGE_BOUND,11.0,16,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_004915,2026-08-01 00:49:30,PREMARKET,False,SMCI|NO_ENTRY|NO_ENTRY|,SMCI,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,3,0.0,,,,RANGE_BOUND,RANGE_BOUND,0.2,6,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_004915,2026-08-01 00:49:30,PREMARKET,False,SPCX|NO_ENTRY|NO_ENTRY|,SPCX,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,7,0.0,,,,RANGE_BOUND,RANGE_BOUND,-1.2,12,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_004915,2026-08-01 00:49:30,PREMARKET,False,SMH|NO_ENTRY|NO_ENTRY|,SMH,NO_ENTRY,NO_ENTRY,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,14,0.0,,,,RANGE_BOUND,RANGE_BOUND,-2.2,9,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-08-01,paper_validation_2026-08-01,2026-08-01_004915,2026-08-01 00:49:30,PREMARKET,False,ARM|EMA_REJECTION_SHORT|EMA_REJECTION_SHORT|,ARM,EMA_REJECTION_SHORT,EMA_REJECTION_SHORT,,BEARISH_TOP_1,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,46,1.59,,236.35,232.64,HIGH_VOLATILITY,RANGE_BOUND,-6.5,21,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-08-01,paper_validation_2026-08-01,2026-08-01_004915,2026-08-01 00:49:30,PREMARKET,False,TSM|EMA_REJECTION_SHORT|EMA_REJECTION_SHORT|,TSM,EMA_REJECTION_SHORT,EMA_REJECTION_SHORT,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,47,0.84,,406.02,402.31,RANGE_BOUND,RANGE_BOUND,-6.8,17,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_004915,2026-08-01 00:49:30,PREMARKET,False,INTC|NO_ENTRY|NO_ENTRY|,INTC,NO_ENTRY,NO_ENTRY,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,49,0.0,,88.49,90.82,HIGH_VOLATILITY,RANGE_BOUND,-7.5,14,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-08-01,paper_validation_2026-08-01,2026-08-01_004915,2026-08-01 00:49:30,PREMARKET,False,AMAT|NO_ENTRY|NO_ENTRY|,AMAT,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,HIGH_VOLATILITY,RANGE_BOUND,0.0,11,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_004915,2026-08-01 00:49:30,PREMARKET,False,LRCX|EMA_REJECTION_SHORT|EMA_REJECTION_SHORT|,LRCX,EMA_REJECTION_SHORT,EMA_REJECTION_SHORT,,BEARISH_TOP_2,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,45,1.59,,293.56,289.78,RANGE_BOUND,RANGE_BOUND,-6.8,24,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-08-01,paper_validation_2026-08-01,2026-08-01_004915,2026-08-01 00:49:30,PREMARKET,False,MRVL|NO_ENTRY|NO_ENTRY|,MRVL,NO_ENTRY,NO_ENTRY,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,25,0.0,,183.82,189.55,HIGH_VOLATILITY,RANGE_BOUND,-4.0,23,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-08-01,paper_validation_2026-08-01,2026-08-01_004915,2026-08-01 00:49:30,PREMARKET,False,ORCL|EMA_REJECTION_SHORT|EMA_REJECTION_SHORT|,ORCL,EMA_REJECTION_SHORT,EMA_REJECTION_SHORT,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,38,1.05,,129.59,128.27,RANGE_BOUND,RANGE_BOUND,-5.5,3,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_004915,2026-08-01 00:49:30,PREMARKET,False,PANW|NO_ENTRY|NO_ENTRY|,PANW,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,8,0.0,,,,RANGE_BOUND,RANGE_BOUND,1.8,25,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_004915,2026-08-01 00:49:30,PREMARKET,False,SOXL|EMA_REJECTION_SHORT|EMA_REJECTION_SHORT|,SOXL,EMA_REJECTION_SHORT,EMA_REJECTION_SHORT,,BEARISH_TOP_3,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,38,1.74,,113.88,110.55,HIGH_VOLATILITY,RANGE_BOUND,-4.5,15,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,QQQ|EMA_REJECTION_SHORT|EMA_REJECTION_SHORT|,QQQ,EMA_REJECTION_SHORT,EMA_REJECTION_SHORT,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,0.53,,687.89,682.64,LOW_VOLATILITY,RANGE_BOUND,-9.2,20,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,SPY|VWAP_REJECTION|VWAP_REJECTION|,SPY,VWAP_REJECTION,VWAP_REJECTION,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,0.34,,747.92,742.93,LOW_VOLATILITY,RANGE_BOUND,-9.2,10,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,NVDA|NO_ENTRY|NO_ENTRY|,NVDA,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,8,0.0,,,,RANGE_BOUND,RANGE_BOUND,-1.8,7,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,AAPL|NO_ENTRY|NO_ENTRY|,AAPL,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,5,0.0,,,,RANGE_BOUND,RANGE_BOUND,1.2,18,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,MSFT|EMA_PULLBACK|EMA_PULLBACK|,MSFT,EMA_PULLBACK,EMA_PULLBACK,,BULLISH_TOP_2,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,58,0.74,,459.5,463.52,RANGE_BOUND,RANGE_BOUND,7.8,2,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,AMZN|NO_ENTRY|NO_ENTRY|,AMZN,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,14,0.0,,,,RANGE_BOUND,RANGE_BOUND,2.2,4,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,META|NO_ENTRY|NO_ENTRY|,META,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,RANGE_BOUND,RANGE_BOUND,0.0,26,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,TSLA|NO_ENTRY|NO_ENTRY|,TSLA,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,6,0.0,,,,RANGE_BOUND,RANGE_BOUND,-1.5,8,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,AMD|NO_ENTRY|NO_ENTRY|,AMD,NO_ENTRY,NO_ENTRY,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,38,0.0,,468.27,480.67,HIGH_VOLATILITY,RANGE_BOUND,-6.5,22,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,AVGO|NO_ENTRY|NO_ENTRY|,AVGO,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,6,0.0,,,,RANGE_BOUND,RANGE_BOUND,1.2,5,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,MU|NO_ENTRY|NO_ENTRY|,MU,NO_ENTRY,NO_ENTRY,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,53,0.0,,804.8,829.5,HIGH_VOLATILITY,RANGE_BOUND,-8.5,13,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,PLTR|EMA_PULLBACK|EMA_PULLBACK|,PLTR,EMA_PULLBACK,EMA_PULLBACK,,BULLISH_TOP_3,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,55,0.74,,122.17,123.24,RANGE_BOUND,RANGE_BOUND,7.2,19,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,NFLX|EMA_PULLBACK|EMA_PULLBACK|,NFLX,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,41,0.6,,71.4,71.97,LOW_VOLATILITY,RANGE_BOUND,5.2,1,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,CRWD|EMA_PULLBACK|EMA_PULLBACK|,CRWD,EMA_PULLBACK,EMA_PULLBACK,,BULLISH_TOP_1,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,0.88,,189.55,191.34,TRENDING_BULL,RANGE_BOUND,11.0,16,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,SMCI|NO_ENTRY|NO_ENTRY|,SMCI,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,3,0.0,,,,RANGE_BOUND,RANGE_BOUND,0.2,6,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,SPCX|NO_ENTRY|NO_ENTRY|,SPCX,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,7,0.0,,,,RANGE_BOUND,RANGE_BOUND,-1.2,12,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,SMH|NO_ENTRY|NO_ENTRY|,SMH,NO_ENTRY,NO_ENTRY,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,14,0.0,,,,RANGE_BOUND,RANGE_BOUND,-2.2,9,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,ARM|EMA_REJECTION_SHORT|EMA_REJECTION_SHORT|,ARM,EMA_REJECTION_SHORT,EMA_REJECTION_SHORT,,BEARISH_TOP_1,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,46,1.59,,236.35,232.64,HIGH_VOLATILITY,RANGE_BOUND,-6.5,21,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,TSM|EMA_REJECTION_SHORT|EMA_REJECTION_SHORT|,TSM,EMA_REJECTION_SHORT,EMA_REJECTION_SHORT,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,47,0.84,,406.02,402.31,RANGE_BOUND,RANGE_BOUND,-6.8,17,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,INTC|NO_ENTRY|NO_ENTRY|,INTC,NO_ENTRY,NO_ENTRY,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,49,0.0,,88.49,90.82,HIGH_VOLATILITY,RANGE_BOUND,-7.5,14,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,AMAT|NO_ENTRY|NO_ENTRY|,AMAT,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,HIGH_VOLATILITY,RANGE_BOUND,0.0,11,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,LRCX|EMA_REJECTION_SHORT|EMA_REJECTION_SHORT|,LRCX,EMA_REJECTION_SHORT,EMA_REJECTION_SHORT,,BEARISH_TOP_2,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,45,1.59,,293.56,289.78,RANGE_BOUND,RANGE_BOUND,-6.8,24,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,MRVL|NO_ENTRY|NO_ENTRY|,MRVL,NO_ENTRY,NO_ENTRY,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,25,0.0,,183.82,189.55,HIGH_VOLATILITY,RANGE_BOUND,-4.0,23,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,ORCL|EMA_REJECTION_SHORT|EMA_REJECTION_SHORT|,ORCL,EMA_REJECTION_SHORT,EMA_REJECTION_SHORT,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,38,1.05,,129.59,128.27,RANGE_BOUND,RANGE_BOUND,-5.5,3,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,PANW|NO_ENTRY|NO_ENTRY|,PANW,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,8,0.0,,,,RANGE_BOUND,RANGE_BOUND,1.8,25,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_005133,2026-08-01 00:51:50,PREMARKET,False,SOXL|EMA_REJECTION_SHORT|EMA_REJECTION_SHORT|,SOXL,EMA_REJECTION_SHORT,EMA_REJECTION_SHORT,,BEARISH_TOP_3,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,38,1.74,,113.88,110.55,HIGH_VOLATILITY,RANGE_BOUND,-4.5,15,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-08-01,paper_validation_2026-08-01,2026-08-01_005410,2026-08-01 00:54:25,PREMARKET,False,QQQ|EMA_REJECTION_SHORT|EMA_REJECTION_SHORT|,QQQ,EMA_REJECTION_SHORT,EMA_REJECTION_SHORT,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,0.53,,687.89,682.64,LOW_VOLATILITY,RANGE_BOUND,-9.2,20,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_005410,2026-08-01 00:54:25,PREMARKET,False,SPY|VWAP_REJECTION|VWAP_REJECTION|,SPY,VWAP_REJECTION,VWAP_REJECTION,,,BEARISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,0.34,,747.92,742.93,LOW_VOLATILITY,RANGE_BOUND,-9.2,10,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_005410,2026-08-01 00:54:25,PREMARKET,False,NVDA|NO_ENTRY|NO_ENTRY|,NVDA,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,8,0.0,,,,RANGE_BOUND,RANGE_BOUND,-1.8,7,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_005410,2026-08-01 00:54:25,PREMARKET,False,AAPL|NO_ENTRY|NO_ENTRY|,AAPL,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,5,0.0,,,,RANGE_BOUND,RANGE_BOUND,1.2,18,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_005410,2026-08-01 00:54:25,PREMARKET,False,MSFT|EMA_PULLBACK|EMA_PULLBACK|,MSFT,EMA_PULLBACK,EMA_PULLBACK,,BULLISH_TOP_2,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,58,0.74,,459.5,463.52,RANGE_BOUND,RANGE_BOUND,7.8,2,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-08-01,paper_validation_2026-08-01,2026-08-01_005410,2026-08-01 00:54:25,PREMARKET,False,AMZN|NO_ENTRY|NO_ENTRY|,AMZN,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,14,0.0,,,,RANGE_BOUND,RANGE_BOUND,2.2,4,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-08-01,paper_validation_2026-08-01,2026-08-01_005410,2026-08-01 00:54:25,PREMARKET,False,META|NO_ENTRY|NO_ENTRY|,META,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,RANGE_BOUND,RANGE_BOUND,0.0,26,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-08-01,paper_validation_2026-08-01,2026-08-01_005410,2026-08-01 00:54:25,PREMARKET,False,TSLA|NO_ENTRY|NO_ENTRY|,TSLA,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,6,0.0,,,,RANGE_BOUND,RANGE_BOUND,-1.5,8,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
