trading_day,scan_id,observed_at,symbol,score,category_score,setup,action,blocked_reason,top_candidate,candidate_scan_count,candidate_best_score,candidate_score_delta,candidate_strengthening,market_move_pct,final_outcome
2026-08-01,2026-08-01_091829,2026-08-01T09:18:36.226012-04:00,PANW,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_091829,2026-08-01T09:18:36.226012-04:00,SOXL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,QQQ,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,SPY,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,NVDA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,AAPL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,MSFT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,AMZN,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,META,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,TSLA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,AMD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,AVGO,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,MU,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,PLTR,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,NFLX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,CRWD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,SMCI,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,SPCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,SMH,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,ARM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,TSM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,INTC,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,AMAT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,LRCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,MRVL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,ORCL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,PANW,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_092049,2026-08-01T09:20:55.778710-04:00,SOXL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,QQQ,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,SPY,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,NVDA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,AAPL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,MSFT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,AMZN,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,META,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,TSLA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,AMD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,AVGO,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,MU,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,PLTR,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,NFLX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,CRWD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,SMCI,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,SPCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,SMH,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,ARM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,TSM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,INTC,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,AMAT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,LRCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,MRVL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,ORCL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,PANW,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_093135,2026-08-01T09:31:42.881146-04:00,SOXL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,QQQ,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,SPY,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,NVDA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,AAPL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,MSFT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,AMZN,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,META,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,TSLA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,AMD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,AVGO,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,MU,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,PLTR,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,NFLX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,CRWD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,SMCI,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,SPCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,SMH,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,ARM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,TSM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,INTC,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,AMAT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,LRCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,MRVL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,ORCL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,PANW,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094049,2026-08-01T09:40:59.739907-04:00,SOXL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,QQQ,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,SPY,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,NVDA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,AAPL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,MSFT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,AMZN,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,META,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,TSLA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,AMD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,AVGO,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,MU,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,PLTR,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,NFLX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,CRWD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,SMCI,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,SPCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,SMH,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,ARM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,TSM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,INTC,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,AMAT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,LRCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,MRVL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,ORCL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,PANW,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_094627,2026-08-01T09:46:40.575820-04:00,SOXL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,QQQ,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,SPY,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,NVDA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,AAPL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,MSFT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,AMZN,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,META,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,TSLA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,AMD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,AVGO,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,MU,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,PLTR,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,NFLX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,CRWD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,SMCI,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,SPCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,SMH,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,ARM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,TSM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,INTC,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,AMAT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,LRCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,MRVL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,ORCL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,PANW,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101056,2026-08-01T10:11:04.279512-04:00,SOXL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,QQQ,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,SPY,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,NVDA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,AAPL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,MSFT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,AMZN,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,META,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,TSLA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,AMD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,AVGO,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,MU,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,PLTR,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,NFLX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,CRWD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,SMCI,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,SPCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,SMH,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,ARM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,TSM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,INTC,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,AMAT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,LRCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,MRVL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,ORCL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,PANW,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_101156,2026-08-01T10:13:08.945562-04:00,SOXL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_102728,2026-08-01T10:27:34.826781-04:00,QQQ,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_102728,2026-08-01T10:27:34.826781-04:00,SPY,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_102728,2026-08-01T10:27:34.826781-04:00,NVDA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-01,2026-08-01_102728,2026-08-01T10:27:34.826781-04:00,AAPL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
